dteday,yr,mnth,hr,holiday,weekday,weathersit,temp,hum,windspeed,cnt,cnt_log1p
2011-08-30,0,8,23,0,2,1,0.62,0.61,0.0,93,4.543294782270004
2011-08-31,0,8,0,0,3,1,0.6,0.69,0.0,32,3.4965075614664802
2011-08-31,0,8,1,0,3,1,0.6,0.69,0.0,15,2.772588722239781
2011-08-31,0,8,2,0,3,1,0.56,0.73,0.0,6,1.9459101490553132
2011-08-31,0,8,3,0,3,1,0.56,0.78,0.0,6,1.9459101490553132
2011-08-31,0,8,4,0,3,1,0.56,0.73,0.0,5,1.791759469228055
2011-08-31,0,8,5,0,3,1,0.54,0.83,0.0896,27,3.332204510175204
2011-08-31,0,8,6,0,3,1,0.54,0.77,0.0,111,4.718498871295094
2011-08-31,0,8,7,0,3,1,0.6,0.78,0.0,328,5.796057750765372
2011-08-31,0,8,8,0,3,1,0.62,0.69,0.0,467,6.148468295917647
2011-08-31,0,8,9,0,3,1,0.64,0.69,0.0896,244,5.501258210544727
2011-08-31,0,8,10,0,3,1,0.7,0.45,0.1045,138,4.9344739331306915
2011-08-31,0,8,11,0,3,1,0.72,0.42,0.1343,171,5.147494476813453
2011-08-31,0,8,12,0,3,1,0.74,0.43,0.1343,260,5.564520407322694
2011-08-31,0,8,13,0,3,1,0.74,0.37,0.1045,221,5.402677381872279
2011-08-31,0,8,14,0,3,1,0.74,0.4,0.1343,196,5.2832037287379885
2011-08-31,0,8,15,0,3,1,0.74,0.4,0.1343,172,5.153291594497779
2011-08-31,0,8,16,0,3,1,0.74,0.42,0.1343,309,5.736572297479192
2011-08-31,0,8,17,0,3,1,0.72,0.45,0.1343,608,6.411818267709897
2011-08-31,0,8,18,0,3,1,0.7,0.51,0.2239,565,6.338594078203183
2011-08-31,0,8,19,0,3,1,0.84,0.47,0.2537,446,6.102558594613569
2011-08-31,0,8,20,0,3,1,0.66,0.57,0.1343,289,5.66988092298052
2011-08-31,0,8,21,0,3,1,0.66,0.61,0.0896,201,5.308267697401205
2011-08-31,0,8,22,0,3,1,0.64,0.69,0.0,157,5.062595033026967
2011-08-31,0,8,23,0,3,1,0.6,0.78,0.1045,84,4.442651256490317
2011-09-01,0,9,0,0,4,1,0.6,0.78,0.1045,51,3.9512437185814275
2011-09-01,0,9,1,0,4,1,0.6,0.73,0.0896,21,3.091042453358316
2011-09-01,0,9,2,0,4,1,0.58,0.78,0.0896,25,3.258096538021482
2011-09-01,0,9,3,0,4,1,0.58,0.78,0.0896,14,2.70805020110221
2011-09-01,0,9,4,0,4,1,0.56,0.83,0.0896,7,2.0794415416798357
2011-09-01,0,9,5,0,4,1,0.56,0.73,0.0896,23,3.1780538303479458
2011-09-01,0,9,6,0,4,1,0.6,0.78,0.0,105,4.663439094112067
2011-09-01,0,9,7,0,4,1,0.6,0.78,0.0,342,5.8377304471659395
2011-09-01,0,9,8,0,4,1,0.62,0.73,0.1343,498,6.212606095751519
2011-09-01,0,9,9,0,4,1,0.64,0.69,0.1045,207,5.337538079701318
2011-09-01,0,9,10,0,4,1,0.68,0.61,0.1343,138,4.9344739331306915
2011-09-01,0,9,11,0,4,1,0.72,0.51,0.1343,192,5.262690188904886
2011-09-01,0,9,12,0,4,2,0.72,0.51,0.1343,229,5.438079308923196
2011-09-01,0,9,13,0,4,2,0.72,0.48,0.0896,219,5.393627546352362
2011-09-01,0,9,14,0,4,3,0.72,0.54,0.2537,198,5.293304824724492
2011-09-01,0,9,15,0,4,1,0.72,0.51,0.1343,174,5.1647859739235145
2011-09-01,0,9,16,0,4,1,0.74,0.51,0.194,308,5.733341276897746
2011-09-01,0,9,17,0,4,1,0.72,0.54,0.2537,628,6.444131256700441
2011-09-01,0,9,18,0,4,1,0.72,0.54,0.2239,531,6.2766434893416445
2011-09-01,0,9,19,0,4,1,0.7,0.58,0.1642,443,6.095824562432225
2011-09-01,0,9,20,0,4,1,0.66,0.61,0.2239,280,5.638354669333745
2011-09-01,0,9,21,0,4,2,0.66,0.57,0.194,177,5.181783550292085
2011-09-01,0,9,22,0,4,2,0.66,0.57,0.2239,179,5.19295685089021
2011-09-01,0,9,23,0,4,1,0.64,0.65,0.2537,126,4.844187086458591
2011-09-03,0,9,0,0,6,2,0.64,0.73,0.1045,87,4.477336814478207
2011-09-03,0,9,1,0,6,2,0.64,0.69,0.2537,74,4.31748811353631
2011-09-03,0,9,2,0,6,2,0.64,0.69,0.2239,41,3.7376696182833684
2011-09-03,0,9,3,0,6,1,0.62,0.73,0.1642,35,3.58351893845611
2011-09-03,0,9,4,0,6,1,0.62,0.73,0.1642,7,2.0794415416798357
2011-09-03,0,9,5,0,6,1,0.62,0.69,0.194,12,2.5649493574615367
2011-09-03,0,9,6,0,6,1,0.62,0.73,0.1642,23,3.1780538303479458
2011-09-03,0,9,7,0,6,1,0.62,0.73,0.194,38,3.6635616461296463
2011-09-03,0,9,8,0,6,1,0.64,0.69,0.1642,89,4.499809670330265
2011-09-03,0,9,9,0,6,2,0.66,0.69,0.2537,201,5.308267697401205
2011-09-03,0,9,10,0,6,3,0.66,0.65,0.2537,258,5.556828061699537
2011-09-03,0,9,11,0,6,3,0.66,0.69,0.2836,194,5.272999558563747
2011-09-03,0,9,12,0,6,1,0.7,0.61,0.2239,257,5.552959584921617
2011-09-03,0,9,13,0,6,1,0.7,0.65,0.2239,353,5.869296913133774
2011-09-03,0,9,14,0,6,2,0.72,0.66,0.1642,380,5.942799375126701
2011-09-03,0,9,15,0,6,1,0.72,0.7,0.1642,388,5.963579343618446
2011-09-03,0,9,16,0,6,1,0.72,0.7,0.194,374,5.926926025970411
2011-09-03,0,9,17,0,6,1,0.72,0.7,0.2239,371,5.918893854273146
2011-09-03,0,9,18,0,6,1,0.72,0.7,0.1642,339,5.8289456176102075
2011-09-03,0,9,19,0,6,1,0.7,0.74,0.1343,295,5.69035945432406
2011-09-03,0,9,20,0,6,1,0.7,0.79,0.1642,219,5.393627546352362
2011-09-03,0,9,21,0,6,1,0.68,0.83,0.1343,164,5.10594547390058
2011-09-03,0,9,22,0,6,1,0.68,0.83,0.1045,162,5.093750200806762
2011-09-03,0,9,23,0,6,1,0.66,0.85,0.1343,123,4.820281565605037
2011-09-04,0,9,0,0,0,1,0.66,0.89,0.194,109,4.700480365792417
2011-09-04,0,9,1,0,0,1,0.66,0.83,0.1343,75,4.330733340286331
2011-09-04,0,9,2,0,0,1,0.66,0.83,0.194,60,4.110873864173311
2011-09-04,0,9,3,0,0,1,0.64,0.89,0.194,43,3.784189633918261
2011-09-04,0,9,4,0,0,1,0.64,0.83,0.1642,4,1.6094379124341003
2011-09-04,0,9,5,0,0,1,0.64,0.83,0.1343,6,1.9459101490553132
2011-09-04,0,9,6,0,0,1,0.64,0.84,0.2239,3,1.3862943611198906
2011-09-04,0,9,7,0,0,1,0.66,0.78,0.194,30,3.4339872044851463
2011-09-04,0,9,8,0,0,1,0.66,0.78,0.1642,70,4.2626798770413155
2011-09-04,0,9,9,0,0,1,0.66,0.78,0.1642,189,5.247024072160486
2011-09-04,0,9,10,0,0,1,0.7,0.74,0.1343,297,5.697093486505405
2011-09-04,0,9,11,0,0,1,0.74,0.7,0.1642,337,5.823045895483019
2011-09-04,0,9,12,0,0,1,0.76,0.66,0.1642,435,6.077642243349034
2011-09-04,0,9,13,0,0,2,0.78,0.62,0.2836,419,6.040254711277414
2011-09-04,0,9,14,0,0,1,0.78,0.66,0.3284,361,5.8916442118257715
2011-09-04,0,9,15,0,0,1,0.78,0.66,0.2836,410,6.018593214496234
2011-09-04,0,9,16,0,0,1,0.8,0.59,0.2239,337,5.823045895483019
2011-09-04,0,9,17,0,0,1,0.76,0.66,0.2239,376,5.932245187448011
2011-09-04,0,9,18,0,0,1,0.76,0.66,0.194,356,5.877735781779639
2011-09-04,0,9,19,0,0,1,0.74,0.7,0.194,328,5.796057750765372
2011-09-04,0,9,20,0,0,1,0.74,0.7,0.2985,229,5.438079308923196
2011-09-04,0,9,21,0,0,1,0.72,0.74,0.2537,207,5.337538079701318
2011-09-04,0,9,22,0,0,2,0.72,0.74,0.2836,155,5.049856007249537
2011-09-04,0,9,23,0,0,2,0.72,0.7,0.1642,104,4.653960350157523
2011-09-07,0,9,0,0,3,2,0.54,0.94,0.2239,13,2.6390573296152584
2011-09-07,0,9,1,0,3,3,0.54,0.94,0.2537,5,1.791759469228055
2011-09-07,0,9,2,0,3,2,0.54,0.94,0.2239,6,1.9459101490553132
2011-09-07,0,9,3,0,3,3,0.56,0.94,0.1343,2,1.0986122886681098
2011-09-07,0,9,4,0,3,3,0.56,0.94,0.1642,4,1.6094379124341003
2011-09-07,0,9,5,0,3,2,0.56,1.0,0.1343,16,2.833213344056216
2011-09-07,0,9,6,0,3,3,0.6,0.88,0.1045,75,4.330733340286331
2011-09-07,0,9,7,0,3,3,0.6,0.88,0.0896,86,4.465908118654584
2011-09-07,0,9,8,0,3,3,0.62,0.94,0.0896,328,5.796057750765372
2011-09-07,0,9,9,0,3,3,0.6,0.88,0.1343,190,5.25227342804663
2011-09-07,0,9,10,0,3,3,0.6,0.88,0.1343,66,4.204692619390966
2011-09-07,0,9,11,0,3,3,0.6,0.94,0.0,10,2.3978952727983707
2011-09-07,0,9,12,0,3,3,0.56,0.94,0.0,22,3.1354942159291497
2011-09-07,0,9,13,0,3,3,0.6,0.88,0.0,11,2.4849066497880004
2011-09-07,0,9,14,0,3,3,0.6,0.93,0.0,25,3.258096538021482
2011-09-07,0,9,15,0,3,3,0.62,0.94,0.1045,58,4.07753744390572
2011-09-07,0,9,16,0,3,1,0.64,0.89,0.0,144,4.976733742420574
2011-09-07,0,9,17,0,3,3,0.64,0.89,0.0,285,5.655991810819852
2011-09-07,0,9,18,0,3,3,0.64,0.89,0.0,237,5.472270673671475
2011-09-07,0,9,19,0,3,2,0.64,0.89,0.0,226,5.424950017481403
2011-09-07,0,9,20,0,3,3,0.64,0.89,0.0896,96,4.574710978503383
2011-09-07,0,9,21,0,3,3,0.64,0.89,0.0896,38,3.6635616461296463
2011-09-07,0,9,22,0,3,3,0.62,0.94,0.1642,29,3.4011973816621555
2011-09-07,0,9,23,0,3,3,0.62,0.94,0.194,24,3.2188758248682006
2011-09-09,0,9,0,0,5,3,0.64,0.94,0.194,16,2.833213344056216
2011-09-09,0,9,1,0,5,2,0.62,1.0,0.1642,8,2.1972245773362196
2011-09-09,0,9,2,0,5,2,0.62,1.0,0.2537,8,2.1972245773362196
2011-09-09,0,9,3,0,5,2,0.62,0.94,0.2537,2,1.0986122886681098
2011-09-09,0,9,4,0,5,3,0.62,0.94,0.1642,3,1.3862943611198906
2011-09-09,0,9,5,0,5,2,0.62,0.94,0.1343,14,2.70805020110221
2011-09-09,0,9,6,0,5,2,0.62,1.0,0.1343,57,4.060443010546419
2011-09-09,0,9,7,0,5,3,0.62,1.0,0.2537,108,4.6913478822291435
2011-09-09,0,9,8,0,5,3,0.62,0.94,0.1642,288,5.666426688112432
2011-09-09,0,9,9,0,5,3,0.62,0.94,0.1642,136,4.919980925828125
2011-09-09,0,9,10,0,5,2,0.62,1.0,0.0,29,3.4011973816621555
2011-09-09,0,9,11,0,5,2,0.62,0.94,0.0,72,4.290459441148391
2011-09-09,0,9,12,0,5,1,0.64,0.94,0.0,75,4.330733340286331
2011-09-09,0,9,13,0,5,1,0.7,0.79,0.0896,122,4.812184355372417
2011-09-09,0,9,14,0,5,1,0.72,0.74,0.0896,148,5.003946305945459
2011-09-09,0,9,15,0,5,1,0.74,0.66,0.0,188,5.241747015059643
2011-09-09,0,9,16,0,5,1,0.74,0.66,0.1343,285,5.655991810819852
2011-09-09,0,9,17,0,5,1,0.7,0.79,0.2537,505,6.226536669287466
2011-09-09,0,9,18,0,5,1,0.7,0.79,0.194,410,6.018593214496234
2011-09-09,0,9,19,0,5,1,0.66,0.89,0.1642,349,5.857933154483459
2011-09-09,0,9,20,0,5,1,0.64,0.94,0.0896,210,5.351858133476067
2011-09-09,0,9,21,0,5,1,0.66,0.89,0.0,203,5.318119993844216
2011-09-09,0,9,22,0,5,1,0.62,0.94,0.0,160,5.081404364984463
2011-09-09,0,9,23,0,5,1,0.62,0.94,0.0896,148,5.003946305945459
2011-09-10,0,9,0,0,6,1,0.62,0.94,0.0,116,4.762173934797756
2011-09-10,0,9,1,0,6,2,0.62,0.94,0.0,83,4.430816798843313
2011-09-10,0,9,2,0,6,2,0.6,0.97,0.1045,64,4.174387269895637
2011-09-10,0,9,3,0,6,1,0.58,1.0,0.1343,37,3.6375861597263857
2011-09-10,0,9,4,0,6,1,0.58,0.94,0.0896,7,2.0794415416798357
2011-09-10,0,9,5,0,6,1,0.58,0.94,0.1343,8,2.1972245773362196
2011-09-10,0,9,6,0,6,1,0.58,0.94,0.1642,6,1.9459101490553132
2011-09-10,0,9,7,0,6,1,0.6,0.88,0.1343,52,3.970291913552122
2011-09-10,0,9,8,0,6,1,0.62,0.83,0.1642,119,4.787491742782046
2011-09-10,0,9,9,0,6,1,0.64,0.78,0.2985,207,5.337538079701318
2011-09-10,0,9,10,0,6,1,0.7,0.65,0.2537,318,5.765191102784844
2011-09-10,0,9,11,0,6,1,0.72,0.62,0.2537,360,5.8888779583328805
2011-09-10,0,9,12,0,6,1,0.72,0.62,0.2239,404,6.003887067106539
2011-09-10,0,9,13,0,6,1,0.74,0.55,0.2836,370,5.916202062607435
2011-09-10,0,9,14,0,6,1,0.74,0.55,0.2836,359,5.886104031450156
2011-09-10,0,9,15,0,6,1,0.74,0.55,0.2239,480,6.175867270105761
2011-09-10,0,9,16,0,6,1,0.74,0.55,0.194,431,6.068425588244111
2011-09-10,0,9,17,0,6,1,0.74,0.55,0.2239,460,6.133398042996649
2011-09-10,0,9,18,0,6,1,0.72,0.58,0.194,360,5.8888779583328805
2011-09-10,0,9,19,0,6,1,0.7,0.58,0.1343,315,5.755742213586912
2011-09-10,0,9,20,0,6,1,0.66,0.69,0.1045,245,5.5053315359323625
2011-09-10,0,9,21,0,6,1,0.64,0.78,0.0896,230,5.442417710521793
2011-09-10,0,9,22,0,6,1,0.64,0.78,0.0,175,5.170483995038151
2011-09-10,0,9,23,0,6,2,0.62,0.88,0.0,139,4.941642422609304
2011-09-11,0,9,0,0,0,1,0.62,0.88,0.0,108,4.6913478822291435
2011-09-11,0,9,1,0,0,2,0.62,0.88,0.0,88,4.48863636973214
2011-09-11,0,9,2,0,0,2,0.62,0.78,0.194,76,4.343805421853684
2011-09-11,0,9,3,0,0,2,0.62,0.78,0.0896,45,3.828641396489095
2011-09-11,0,9,4,0,0,1,0.6,0.83,0.1343,9,2.302585092994046
2011-09-11,0,9,5,0,0,1,0.6,0.83,0.1343,39,3.6888794541139363
2011-09-11,0,9,6,0,0,1,0.58,0.88,0.1045,20,3.044522437723423
2011-09-11,0,9,7,0,0,1,0.6,0.88,0.0,37,3.6375861597263857
2011-09-11,0,9,8,0,0,1,0.64,0.78,0.0,94,4.553876891600541
2011-09-11,0,9,9,0,0,1,0.66,0.74,0.0,227,5.429345628954441
2011-09-11,0,9,10,0,0,1,0.7,0.65,0.0,334,5.814130531825066
2011-09-11,0,9,11,0,0,1,0.7,0.65,0.0,402,5.998936561946683
2011-09-11,0,9,12,0,0,1,0.7,0.65,0.0,411,6.021023349349527
2011-09-11,0,9,13,0,0,1,0.74,0.58,0.1045,350,5.860786223465865
2011-09-11,0,9,14,0,0,1,0.72,0.58,0.2836,342,5.8377304471659395
2011-09-11,0,9,15,0,0,1,0.74,0.51,0.2985,404,6.003887067106539
2011-09-11,0,9,16,0,0,1,0.72,0.51,0.2985,483,6.182084906716632
2011-09-11,0,9,17,0,0,1,0.72,0.51,0.1343,380,5.942799375126701
2011-09-11,0,9,18,0,0,1,0.68,0.65,0.2985,339,5.8289456176102075
2011-09-11,0,9,19,0,0,1,0.64,0.69,0.1045,333,5.811140992976701
2011-09-11,0,9,20,0,0,1,0.62,0.73,0.1045,226,5.424950017481403
2011-09-11,0,9,21,0,0,1,0.64,0.69,0.0,159,5.075173815233827
2011-09-11,0,9,22,0,0,1,0.62,0.69,0.3881,95,4.564348191467836
2011-09-11,0,9,23,0,0,3,0.58,0.78,0.0896,45,3.828641396489095
2011-09-13,0,9,0,0,2,1,0.6,0.88,0.1045,26,3.295836866004329
2011-09-13,0,9,1,0,2,1,0.58,0.83,0.1045,10,2.3978952727983707
2011-09-13,0,9,2,0,2,1,0.6,0.78,0.0,2,1.0986122886681098
2011-09-13,0,9,3,0,2,1,0.58,0.83,0.0,4,1.6094379124341003
2011-09-13,0,9,4,0,2,1,0.56,0.88,0.0,8,2.1972245773362196
2011-09-13,0,9,5,0,2,1,0.56,0.88,0.0,20,3.044522437723423
2011-09-13,0,9,6,0,2,1,0.56,0.88,0.1045,122,4.812184355372417
2011-09-13,0,9,7,0,2,1,0.58,0.83,0.0896,362,5.8944028342648505
2011-09-13,0,9,8,0,2,1,0.6,0.81,0.1045,425,6.054439346269371
2011-09-13,0,9,9,0,2,1,0.64,0.69,0.0896,214,5.3706380281276624
2011-09-13,0,9,10,0,2,1,0.68,0.69,0.1343,135,4.912654885736052
2011-09-13,0,9,11,0,2,1,0.7,0.61,0.1642,153,5.0369526024136295
2011-09-13,0,9,12,0,2,1,0.72,0.58,0.2239,187,5.236441962829949
2011-09-13,0,9,13,0,2,1,0.74,0.51,0.2836,184,5.220355825078324
2011-09-13,0,9,14,0,2,1,0.74,0.51,0.3284,190,5.25227342804663
2011-09-13,0,9,15,0,2,1,0.74,0.51,0.2985,180,5.198497031265826
2011-09-13,0,9,16,0,2,1,0.74,0.51,0.2239,292,5.680172609017068
2011-09-13,0,9,17,0,2,1,0.74,0.51,0.2239,579,6.363028103540465
2011-09-13,0,9,18,0,2,1,0.7,0.61,0.1642,539,6.29156913955832
2011-09-13,0,9,19,0,2,1,0.68,0.69,0.1642,396,5.983936280687191
2011-09-13,0,9,20,0,2,1,0.66,0.74,0.194,272,5.60947179518496
2011-09-13,0,9,21,0,2,1,0.64,0.78,0.1642,245,5.5053315359323625
2011-09-13,0,9,22,0,2,1,0.64,0.78,0.1343,144,4.976733742420574
2011-09-13,0,9,23,0,2,1,0.64,0.78,0.1045,74,4.31748811353631
2011-09-14,0,9,0,0,3,1,0.62,0.78,0.0896,33,3.5263605246161616
2011-09-14,0,9,1,0,3,1,0.62,0.78,0.0896,8,2.1972245773362196
2011-09-14,0,9,2,0,3,1,0.6,0.83,0.0,5,1.791759469228055
2011-09-14,0,9,3,0,3,1,0.6,0.88,0.1343,8,2.1972245773362196
2011-09-14,0,9,4,0,3,1,0.6,0.83,0.0896,9,2.302585092994046
2011-09-14,0,9,5,0,3,1,0.58,0.88,0.1045,31,3.4657359027997265
2011-09-14,0,9,6,0,3,1,0.58,0.88,0.1045,145,4.983606621708336
2011-09-14,0,9,7,0,3,1,0.6,0.83,0.1045,370,5.916202062607435
2011-09-14,0,9,8,0,3,1,0.62,0.83,0.1642,429,6.063785208687608
2011-09-14,0,9,9,0,3,1,0.64,0.78,0.1642,202,5.313205979041787
2011-09-14,0,9,10,0,3,1,0.7,0.7,0.1343,142,4.962844630259907
2011-09-14,0,9,11,0,3,1,0.72,0.66,0.1642,164,5.10594547390058
2011-09-14,0,9,12,0,3,1,0.74,0.58,0.2239,212,5.3612921657094255
2011-09-14,0,9,13,0,3,1,0.76,0.55,0.2537,178,5.187385805840755
2011-09-14,0,9,14,0,3,1,0.78,0.52,0.2239,124,4.8283137373023015
2011-09-14,0,9,15,0,3,1,0.78,0.49,0.2537,176,5.176149732573829
2011-09-14,0,9,16,0,3,1,0.76,0.52,0.2836,277,5.627621113690637
2011-09-14,0,9,17,0,3,1,0.76,0.52,0.2836,599,6.396929655216146
2011-09-14,0,9,18,0,3,1,0.72,0.62,0.1642,586,6.375024819828097
2011-09-14,0,9,19,0,3,2,0.7,0.7,0.1045,381,5.945420608606575
2011-09-14,0,9,20,0,3,2,0.72,0.58,0.4179,261,5.568344503761097
2011-09-14,0,9,21,0,3,2,0.66,0.65,0.2239,213,5.365976015021851
2011-09-14,0,9,22,0,3,2,0.66,0.65,0.1343,160,5.081404364984463
2011-09-14,0,9,23,0,3,2,0.64,0.69,0.1045,72,4.290459441148391
2011-09-15,0,9,0,0,4,1,0.64,0.69,0.1343,37,3.6375861597263857
2011-09-15,0,9,1,0,4,1,0.64,0.69,0.1642,20,3.044522437723423
2011-09-15,0,9,2,0,4,1,0.62,0.73,0.1045,5,1.791759469228055
2011-09-15,0,9,3,0,4,1,0.62,0.73,0.0896,8,2.1972245773362196
2011-09-15,0,9,4,0,4,1,0.6,0.78,0.1045,7,2.0794415416798357
2011-09-15,0,9,5,0,4,1,0.6,0.78,0.0,31,3.4657359027997265
2011-09-15,0,9,6,0,4,2,0.6,0.83,0.2537,124,4.8283137373023015
2011-09-15,0,9,7,0,4,2,0.62,0.78,0.194,338,5.82600010738045
2011-09-15,0,9,8,0,4,1,0.64,0.73,0.1343,391,5.971261839790462
2011-09-15,0,9,9,0,4,2,0.64,0.73,0.3582,209,5.3471075307174685
2011-09-15,0,9,10,0,4,2,0.66,0.69,0.2537,121,4.804021044733257
2011-09-15,0,9,11,0,4,2,0.68,0.65,0.1343,159,5.075173815233827
2011-09-15,0,9,12,0,4,2,0.66,0.69,0.2985,179,5.19295685089021
2011-09-15,0,9,13,0,4,2,0.64,0.65,0.2836,189,5.247024072160486
2011-09-15,0,9,14,0,4,2,0.64,0.65,0.4179,170,5.14166355650266
2011-09-15,0,9,15,0,4,2,0.6,0.69,0.4179,135,4.912654885736052
2011-09-15,0,9,16,0,4,2,0.54,0.77,0.4627,222,5.407171771460119
2011-09-15,0,9,17,0,4,3,0.48,0.82,0.4627,261,5.568344503761097
2011-09-15,0,9,18,0,4,3,0.48,0.67,0.6119,244,5.501258210544727
2011-09-15,0,9,19,0,4,1,0.46,0.67,0.4627,232,5.4510384535657
2011-09-15,0,9,20,0,4,1,0.46,0.63,0.3284,248,5.517452896464707
2011-09-15,0,9,21,0,4,1,0.46,0.63,0.3284,145,4.983606621708336
2011-09-15,0,9,22,0,4,1,0.44,0.67,0.2836,115,4.7535901911063645
2011-09-15,0,9,23,0,4,1,0.44,0.67,0.2239,69,4.248495242049359
2011-09-16,0,9,0,0,5,1,0.42,0.71,0.2239,48,3.8918202981106265
2011-09-16,0,9,1,0,5,1,0.42,0.67,0.194,26,3.295836866004329
2011-09-16,0,9,2,0,5,1,0.4,0.71,0.2836,10,2.3978952727983707
2011-09-16,0,9,3,0,5,1,0.4,0.71,0.2537,6,1.9459101490553132
2011-09-16,0,9,4,0,5,1,0.4,0.71,0.2836,4,1.6094379124341003
2011-09-16,0,9,5,0,5,1,0.38,0.76,0.194,32,3.4965075614664802
2011-09-16,0,9,6,0,5,1,0.38,0.71,0.2239,93,4.543294782270004
2011-09-16,0,9,7,0,5,1,0.4,0.71,0.2836,299,5.703782474656201
2011-09-16,0,9,8,0,5,1,0.42,0.67,0.2239,409,6.016157159698354
2011-09-16,0,9,9,0,5,1,0.46,0.55,0.2537,210,5.351858133476067
2011-09-16,0,9,10,0,5,2,0.5,0.51,0.2836,140,4.948759890378168
2011-09-16,0,9,11,0,5,2,0.5,0.51,0.1343,179,5.19295685089021
2011-09-16,0,9,12,0,5,2,0.52,0.45,0.0,251,5.529429087511423
2011-09-16,0,9,13,0,5,2,0.54,0.42,0.0,223,5.4116460518550396
2011-09-16,0,9,14,0,5,2,0.54,0.45,0.1642,225,5.420534999272286
2011-09-16,0,9,15,0,5,2,0.54,0.45,0.2239,203,5.318119993844216
2011-09-16,0,9,16,0,5,2,0.52,0.48,0.1642,358,5.883322388488279
2011-09-16,0,9,17,0,5,2,0.52,0.48,0.1343,566,6.340359303727752
2011-09-16,0,9,18,0,5,2,0.52,0.52,0.1642,482,6.180016653652572
2011-09-16,0,9,19,0,5,2,0.5,0.55,0.1642,315,5.755742213586912
2011-09-16,0,9,20,0,5,2,0.5,0.55,0.0,225,5.420534999272286
2011-09-16,0,9,21,0,5,2,0.5,0.63,0.0,163,5.099866427824199
2011-09-16,0,9,22,0,5,1,0.48,0.67,0.0896,167,5.123963979403259
2011-09-16,0,9,23,0,5,1,0.5,0.59,0.0,126,4.844187086458591
2011-09-19,0,9,0,0,1,2,0.52,0.72,0.1642,37,3.6375861597263857
2011-09-19,0,9,1,0,1,2,0.52,0.72,0.1045,10,2.3978952727983707
2011-09-19,0,9,2,0,1,2,0.52,0.72,0.1343,13,2.6390573296152584
2011-09-19,0,9,3,0,1,2,0.5,0.77,0.1343,5,1.791759469228055
2011-09-19,0,9,4,0,1,2,0.5,0.77,0.1642,8,2.1972245773362196
2011-09-19,0,9,5,0,1,2,0.5,0.77,0.194,28,3.367295829986474
2011-09-19,0,9,6,0,1,1,0.5,0.77,0.2239,113,4.736198448394496
2011-09-19,0,9,7,0,1,2,0.5,0.82,0.2239,332,5.808142489980444
2011-09-19,0,9,8,0,1,2,0.52,0.77,0.1343,420,6.042632833682381
2011-09-19,0,9,9,0,1,2,0.54,0.68,0.1642,215,5.375278407684165
2011-09-19,0,9,10,0,1,2,0.56,0.64,0.1343,105,4.663439094112067
2011-09-19,0,9,11,0,1,2,0.58,0.64,0.1642,139,4.941642422609304
2011-09-19,0,9,12,0,1,2,0.58,0.6,0.0896,189,5.247024072160486
2011-09-19,0,9,13,0,1,2,0.6,0.6,0.0,177,5.181783550292085
2011-09-19,0,9,14,0,1,2,0.6,0.6,0.194,188,5.241747015059643
2011-09-19,0,9,15,0,1,2,0.6,0.6,0.2239,187,5.236441962829949
2011-09-19,0,9,16,0,1,2,0.6,0.6,0.1642,263,5.575949103146316
2011-09-19,0,9,17,0,1,2,0.58,0.64,0.1343,568,6.343880434126331
2011-09-19,0,9,18,0,1,2,0.56,0.68,0.1343,540,6.293419278846481
2011-09-19,0,9,19,0,1,2,0.56,0.68,0.1045,374,5.926926025970411
2011-09-19,0,9,20,0,1,2,0.56,0.68,0.1343,231,5.44673737166631
2011-09-19,0,9,21,0,1,2,0.56,0.68,0.1642,200,5.303304908059076
2011-09-19,0,9,22,0,1,2,0.56,0.68,0.1642,129,4.867534450455582
2011-09-19,0,9,23,0,1,2,0.56,0.73,0.194,68,4.23410650459726
2011-09-20,0,9,0,0,2,2,0.56,0.73,0.1642,25,3.258096538021482
2011-09-20,0,9,1,0,2,2,0.54,0.88,0.1642,14,2.70805020110221
2011-09-20,0,9,2,0,2,2,0.54,0.88,0.1642,5,1.791759469228055
2011-09-20,0,9,3,0,2,2,0.54,0.83,0.2239,3,1.3862943611198906
2011-09-20,0,9,4,0,2,1,0.54,0.88,0.194,6,1.9459101490553132
2011-09-20,0,9,5,0,2,2,0.54,0.88,0.194,22,3.1354942159291497
2011-09-20,0,9,6,0,2,2,0.54,0.88,0.194,114,4.74493212836325
2011-09-20,0,9,7,0,2,2,0.54,0.88,0.1642,329,5.799092654460526
2011-09-20,0,9,8,0,2,3,0.54,0.94,0.2537,209,5.3471075307174685
2011-09-20,0,9,9,0,2,3,0.54,0.94,0.2239,69,4.248495242049359
2011-09-20,0,9,10,0,2,3,0.56,0.88,0.1642,30,3.4339872044851463
2011-09-20,0,9,11,0,2,3,0.56,0.88,0.1642,56,4.04305126783455
2011-09-20,0,9,12,0,2,2,0.56,0.94,0.1642,60,4.110873864173311
2011-09-20,0,9,13,0,2,2,0.56,0.94,0.1343,103,4.6443908991413725
2011-09-20,0,9,14,0,2,2,0.58,0.88,0.194,112,4.727387818712341
2011-09-20,0,9,15,0,2,2,0.62,0.78,0.1045,192,5.262690188904886
2011-09-20,0,9,16,0,2,2,0.6,0.83,0.1642,264,5.579729825986222
2011-09-20,0,9,17,0,2,1,0.6,0.83,0.1045,511,6.238324625039508
